dealerCode,dealerName,dealerAddress,dealerCity,dealerState,dealerZip,dealerRadius,latitude,longitude,Rating,LifeTimeReviews,Recommended
WI016,ZIMBRICK HYUNDAI WEST,320 W. BELTLINE HIGHWAY,MADISON,WI,53713,50,43.036641,-89.390531,4.5,23,100
WI021,VAN HORN HYUNDAI,3512 WILGUS ROAD,SHEBOYGAN,WI,53082,50,43.758848,-87.753607,4.5,329,93
WI022,JOHN AMATO HYUNDAI,8301 N 76TH STREET,MILWAUKEE,WI,53223,50,43.169772,-88.004693,4.7,20,98
WI023,VAN HORN HYUNDAI FOND DU LAC,N6652 ESTERBROOK RD.,FOND DU LAC,WI,54937,3,43.783252,-88.502697,4.5,341,93
WI024,GENTILE HYUNDAI,9503 WASHINGTON AVE.,RACINE,WI,53406,50,42.719625,-87.901559,4.6,66,95
WI025,DAHL HYUNDAI,712 S. 4th Street,LA CROSSE,WI,54601,50,43.806012,-91.251874,4.9,51,91
WI026,ZIMBRICK EASTSIDE HYUNDAI,5433 WAYNE TERRACE,MADISON,WI,53718,50,43.143104,-89.285868,4.7,18,97
wi027,HESSER HYUNDAI,2009 MILTON AVENUE,JANESVILLE,WI,53545,50,42.707166,-89.005102,3.4,2,92
WI029,SCAFFIDI HYUNDAI,3733 STANLEY STREET,STEVENS POINT,WI,54481,49,44.539978,-89.545235,4.8,18,100
WI030,BROADWAY HYUNDAI,1106 S MILITARY AVE,GREEN BAY,WI,54304,50,44.5189,-88.067522,4.8,28,98
WI031,KOCOUREK HYUNDAI,1501 Morning Glory Lane,WAUSAU,WI,54403,50,44.916162,-89.653071,4.3,56,94
wi032,BERGSTROM HYUNDAI,3023 VICTORY LANE,APPLETON,WI,54913,50,44.292189,-88.468927,4.7,12,100
WI033,TRI CITY HYUNDAI,6133 S. 27TH STREET,GREENFIELD,WI,53221,75,42.93221,-87.949479,4.9,31,98
WV002,STRAUB HYUNDAI,6 16TH STREET,WHEELING,WV,26059,54,40.063884,-80.722528,5,9,100
WV005,DUTCH MILLER HYUNDAI,1202 WASHINGTON AVE.,HUNTINGTON,WV,25704,50,38.413373,-82.478467,5,13,100
WV006,JOE HOLLAND HYUNDAI,150 MACCORKLE AVE.,SO. CHARLESTON,WV,25303,20,38.368098,-81.699846,4.6,14,98
WV009,LARRY MYERS HYUNDAI,750 LODGEVILLE ROAD,BRIDGEPORT,WV,26330,50,39.295919,-80.278258,4.8,148,NULL
WV010,HYUNDAI OF MORGANTOWN,7000 MALL ROAD,MORGANTOWN,WV,26501,50,39.631389,-80.00015,5,137,100
wv014,HYUNDAI OF BECKLEY,3921 ROBERT C BYRD DR,BECKLEY,WV,25801,50,37.804579,-81.184792,4.8,27,96
wv015,COLONIAL HYUNDAI OF PRINCETON,720 OAKVALE RD,PRINCETON,WV,24740,20,37.362684,-81.05726,4.5,251,NULL
WV016,DAY'S MORGANTOWN HYUNDAI LLC,7000 Mall Road,MORGANTOWN,WV,26501,50,39.631389,-80.00015,5,108,100
wy003,SPRADLEY BARR MOTORS HYUNDAI I,2200 Westland Road,CHEYENNE,WY,82001,23,41.130966,-104.838791,4.7,139,93
WY004,FOSS HYUNDAI,1415 E. YELLOWSTONE HIGHWAY,CASPER,WY,82601,50,42.853202,-106.306199,4.7,92,100
TX161,SOUTH LOOP HYUNDAI,8811 LAKES AT 610 DRIVE,HOUSTON,TX,77074,50,29.6898,-95.5136,4.4,85,89
MA060,HERB CHAMBERS HYUNDAI WESTBORO,75 OTIS STREET,WESTBOROUGH,MA,1581,50,42.278462,-71.649503,4.6,132,89
42313,VICTORIA TOYOTA,5902 N Navarro,VICTORIA,TX,77904,50,28.850214,-96.99766,1.4,14,NULL
OH072,TAYLOR HYUNDAI OF FINDLAY,15199US 224 EAST,FINDLAY,OH,45840,50,41.0464,-83.6418,4.1,11,95
NE004,STAN OLSEN HYUNDAI,908 N. 102ND STREET,OMAHA,NE,68114,140,41.267581,-96.071778,4.6,94,91
SC042,LAKE HARTWELL HYUNDAI,1935 Pearman Dairy Rd.,ANDERSON,SC,29625,50,34.553661,-82.694583,4.8,170,98
CO012,"SPRADLEY HYUNDAI, INC.",2146 HIGHWAY 50 WEST,PUEBLO,CO,81008,50,38.310365,-104.636677,4.8,6,95
ca336,L.A. HYUNDAI AT LAX,970 WEST MANCHESTER BOULEVARD,INGLEWOOD,CA,90301,70,33.960233,-118.372734,4.6,33,94
IL083,GREEN FAMILY HYUNDAI,6801 44TH AVENUE,MOLINE,IL,61265,50,41.470094,-90.44017,4.8,73,97
MT007,UNDERRINER HYUNDAI,1830 4TH AVENUE NORTH,BILLINGS,MT,59101,50,45.790091,-108.496998,4.6,14,94
IL082,NAPLETON S HYUNDAI OF AURORA,4333 OGDEN AVENUE,AURORA,IL,60502,30,41.752044,-88.209965,4.7,562,94
MT005,MISSOULA HYUNDAI,2715 BROOKS,MISSOULA,MT,59801,100,46.845095,-114.023556,4.8,5,NULL
VA044,HALL HYUNDAI CHESAPEAKE,3416 WESTERN BRANCH BLVD,CHESAPEAKE,VA,23321,30,36.865463,-76.420278,4.6,131,98
CA344,HYUNDAI MISSION HILLS,10240 SEPULVEDA BOULEVARD,MISSION HILLS,CA,91345,4,34.256822,-118.467228,4.5,30,88
WA050,CAR PROS RENTON HYUNDAI,700 SOUTH GRADY WAY,RENTON,WA,98057,50,47.472357,-122.210346,4.8,47,93
MS040,WILSON PREMIER HYUNDAI,450 STEED ROAD,RIDGELAND,MS,39157,50,32.439771,-90.143317,4.7,17,94
NC063,VICTORY HYUNDAI,1502 WEST D STREET,NORTH WILKESBORO,NC,28659,100,36.154976,-81.170744,4.5,5,100
ID015,WOODY SMITH HYUNDAI,1495 NORTH WOODRUFF AVENUE,IDAHO FALLS,ID,83401,100,43.508839,-112.000537,4.9,8,100
ok030,BOB HOWARD HYUNDAI,613 SW 74TH STREET,OKLAHOMA CITY,OK,73139,50,35.391727,-97.524939,4.5,82,94
ny105,FUCCILLO HYUNDAI OF GREECE,3975 RIDGE ROAD WEST,ROCHESTER,NY,14626,14,43.215126,-77.734584,4.8,42,97
FL133,BRAMAN HYUNDAI,2001 NE 2nd AVENUE,MIAMI,FL,33137,25,25.8128,-80.1893,4.9,80,99
NC062,HALL HYUNDAI ELIZABETH CITY,1306 NORTH ROAD STREET,ELIZABETH CITY,NC,27909,50,36.329976,-76.225985,4.9,43,100
MD025,POHANKA HYUNDAI OF SALISBURY,2015 NORTH SALISBURY BOULEVARD,SALISBURY,MD,21801,50,38.392666,-75.574632,4.9,23,100
MS026,COLUMBUS HYUNDAI,150 HWY 12 EAST,COLUMBUS,MS,39702,49,33.521546,-88.363607,4.9,68,82
MI035,SIGNATURE HYUNDAI,680 E. NAPIER,BENTON HARBOR,MI,49022,49,42.087063,-86.442971,4.2,154,73
MO033,REAGAN HYUNDAI,3219 MISSOURI BLVD.,JEFFERSON CITY,MO,65109,50,38.58124,-92.241161,4.8,57,94
MT008,HYUNDAI OF BOZEMAN,31910 E. FRONTAGE RD.,BOZEMAN,MT,59715,49,45.670139,-110.983976,5,1,50
CA077,SALINAS HYUNDAI,900 AUTO CENTER DRIVE,SALINAS,CA,93907,50,36.71674,-121.662822,4.7,14,96
AK003,LITHIA HYUNDAI OF ANCHORAGE,5400 OLD SEWARD HIGHWAY,ANCHORAGE,AK,99518,49,61.171663,-149.868122,4.8,51,96
VA047,WILLIAMSBURG HYUNDAI,7277 RICHMOND ROAD,WILLIAMSBURG,VA,23188,50,37.362796,-76.766365,5,19,100
WA036,CAR PROS HYUNDAI,14005 AURORA AVE. NORTH,SEATTLE,WA,98133,50,47.730749,-122.34507,4.7,125,93
NY062,FUCCILLO HYUNDAI OF WATERTOWN,18822 US-11,WATERTOWN,NY,13601,15,43.9774,-75.9146,4.7,12,90
AL033,UNIVERSITY HYUNDAI OF FLORENCE,2261 FLORENCE BLVD,FLORENCE,AL,35630,50,34.826026,-87.643477,4.6,15,NULL
MO039,CORWIN HYUNDAI OF JEFFERSON CI,3219 MISSOURI BOULEVARD,JEFFERSON CITY,MO,65102,50,38.58124,-92.241161,4.7,14,98
NY091,WHITCOMB HYUNDAI,3133 SILVERBACK LANE,PAINTED POST,NY,14870,-1,42.154466,-77.104371,4.7,486,95
NJ020,COLONIAL HYUNDAI,1655-1661 N. OLDEN AVE.,TRENTON,NJ,8638,50,40.2514,-74.7605,4.7,422,95
VA004,CHECKERED FLAG HYUNDAI,3033 VIRGINIA BEACH BLVD.,VIRGINIA BEACH,VA,23452,50,36.84323,-76.077725,4.7,1181,96
OH048,JEFF WYLER HYUNDAI,1501 HILLCREST AVE,SPRINGFIELD,OH,45504,50,39.943806,-83.834012,4.8,1176,98
FL125,HOLLER HYUNDAI,1150 N. ORLANDO AVE.,WINTER PARK,FL,32789,50,28.608885,-81.36512,4.8,317,97
WA049,LARRY H MILLER HYUNDAI SPOKANE,8801 E SPRAGUE,SPOKANE,WA,99212,49,47.657041,-117.285525,4.8,58,97
PA030,CAROUSEL HYUNDAI,1360 WILMINGTON PIKE,WEST CHESTER,PA,19382,25,39.903042,-75.565338,4.4,91,90
NC044,LAKE NORMAN HYUNDAI,20520 CHARTWELL CENTER DRIVE,CORNELIUS,NC,28031,50,35.479343,-80.875814,4.3,62,90
MS023,BLACKMON HYUNDAI,3983 NORTH GLOSTER STREET,TUPELO,MS,38804,49,34.315149,-88.706729,4.9,516,98
MN005,ADAMSON HYUNDAI,4800 HIGHWAY 52 NORTH,ROCHESTER,MN,55901,50,44.072504,-92.503543,4.5,30,93
KY013,KERRY HYUNDAI OF FLORENCE,8053 BURLINGTON PIKE,FLORENCE,KY,41042,50,39.004062,-84.653402,3.7,26,81
IA016,STEW HANSEN HYUNDAI,11344 HICKMAN ROAD,DES MOINES,IA,50325,50,41.614803,-93.77401,4.8,225,98
MS029,JASON PILGER HYUNDAI,613 DE LA POINTE DR,GAUTIER,MS,39553,50,30.386577,-88.619548,4.7,227,96
CA339,FOLSOM LAKE HYUNDAI,12530 AUTOMALL CIRCLE,FOLSOM,CA,95630,10,38.634652,-121.207183,4.7,88,96
MD026,LEN STOLER HYUNDAI,11275 REISTERSTOWN ROAD,OWINGS MILLS,MD,21117,50,39.43621,-76.800627,4.7,71,96
35072,JIM NORTON TOYOTA OF OKC,8401 NW EXPRESSWAY,OKLAHOMA CITY,OK,73162,19,35.581446,-97.639946,3.5,86,NULL
35071,FOWLER TOYOTA OF TULSA,6868 E BA Frontage Rd,TULSA,OK,74145,50,36.114755,-95.900219,4.2,28,NULL
3064,CARLOCK TOYOTA,305 N. Service Road,BLYTHEVILLE,AR,72315,NULL,35.932156,-89.874863,2,16,NULL
42156,SAND DOLLAR TOYOTA,(Overnight) 7802 Broadway z-77554(US mail) P O Drawer 1310 z-77553-1310,GALVESTON,TX,77554,NULL,29.303316,-94.795531,0,6,NULL
TX162,MIKE BROWN HYUNDAI,4601 EAST HIGHWAY 377,GRANBURY,TX,76049,35,32.484504,-97.688907,4.9,48,100
CA343,HANLEES FREMONT HYUNDAI,43690 AUTO MALL CIRCLE,FREMONT,CA,94538,-1,37.499403,-121.978259,4.5,23,96
NY128,NEW ROCHELLE HYUNDAI,125 EAST MAIN STREET,NEW ROCHELLE,NY,10801,5,40.918025,-73.768073,4.7,170,95
42312,LOST PINES TOYOTA,806 Hwy 71 W,BASTROP,tx,78602,62,30.111182,-97.379816,5,5,NULL
AR034,CRAIN HYUNDAI OF SPRINGDALE,3558 SOUTH THOMPSON,SPRINGDALE,AR,72764,50,36.153216,-94.14388,4.8,29,99
AR035,CRAIN HYUNDAI OF BENTONVILLE,3000 SE MOBERLY LANE,BENTONVILLE,AR,72712,60,36.339582,-94.183921,5,19,100
GA069,OBRIEN HYUNDAI,4355 STONE MOUNTAIN HIGHWAY,LILBURN,GA,30047,25,33.834789,-84.080753,4.8,338,98
CA347,HYUNDAI BURLINGAME,1025 ROLLINS ROAD,BURLINGAME,CA,94010,25,37.587921,-122.357886,4.7,13,98
AZ045,CAMELBACK HYUNDAI,2223 W. CAMELBACK ROAD,PHOENIX,AZ,85015,50,33.509537,-112.107332,4.2,171,87
CA346,HYUNDAI SAN FRANCISCO,475 SO. VAN NESS AVENUE,SAN FRANCISCO,CA,94103,25,37.766065,-122.417547,0,0,NULL
DE008,WINNER HYUNDAI,591 S DUPONT HIGHWAY,DOVER,DE,19952,45,39.154036,-75.513188,4.9,121,98
MO041,HYUNDAI OF CAPE GIRARDEAU,386 SIEMERS DRIVE,CAPE GIRARDEAU,MO,63701,NULL,37.294931,-89.578854,0,4,100
TX163,FRANK KENT HYUNDAI,9000 WEST FREEWAY,FORT WORTH,TX,76108,25,32.738595,-97.47287,4.8,139,96
IA017,WOODHOUSE HYUNDAI OF SIOUX CIT,2201 E 6TH STREET,SIOUX CITY,IA,51101,NULL,42.49654,-96.381345,5,10,100
CA345,PREMIER HYUNDAI OF TRACY,3480 NAGLEE ROAD,TRACY,CA,95304,NULL,37.760995,-121.462272,4.8,35,97
99998,TEST DEALER 1 TOYOTA (DO NOT MODIFY),1001 North Service Road East,RUSTON,LA,78754,50,32.540713,-92.626194,4.5,111,NULL
42311,CLASSIC TOYOTA GALVESTON,7802 Broadway Street,GALVESTON,TX,77551,20,29.286324,-94.85861,0,6,NULL
23075,TOYOTA OF BROOKHAVEN,NULL,BROOKHAVEN,MA,NULL,NULL,NULL,NULL,0,0,NULL
1069901,BMW of Peabody,221 Andover St,Peabody,MA,01960-1603,NULL,42.544676,-70.943258,4.9,381,96
1681501,Tulley BMW,147 Daniel Webster Hwy,Nashua,NH,03060-5224,NULL,42.726711,-71.446891,4.7,238,89
2659801,Wagner BMW of Shrewsbury,770 Boston Turnpike,Shrewsbury,MA,01545-3202,NULL,42.277816,-71.693488,3.2,103,62
2946101,BMW of Stratham,71 Portsmouth Ave,Stratham,NH,03885-2522,NULL,43.006029,-70.919591,4.9,233,95
3102601,BMW of Sudbury,68 Old County Rd,Sudbury,MA,01776-2422,NULL,42.36414,-71.392981,4.8,342,96
3440001,Herb Chambers BMW,1168 Commonwealth Ave,Boston,MA,02134-4618,NULL,42.350339,-71.12953,4.8,421,97
3663501,BMW of Cape Cod,500 Yarmouth Rd,Hyannis,MA,02601-2047,NULL,41.667775,-70.270343,4.2,18,89
5656801,BMW Gallery,920 Boston Providence Tpke,Norwood,MA,02062-4742,NULL,42.180171,-71.189548,3.9,249,80
5656802,BMW Gallery,98 Accord Park Dr,Norwell,MA,02061-1606,NULL,42.166166,-70.888375,4.1,251,79
7647201,Bill Dodge BMW,5 Saunders Way,Westbrook,ME,04092-4788,NULL,43.674517,-70.340734,5,31,NULL
2017301,New Country BMW,1 Weston Park Rd,Hartford,CT,06120-1521,NULL,41.781246,-72.666747,4,49,67
2320001,Continental BMW of Darien,140 Ledge Rd,Darien,CT,06820-4423,NULL,41.072616,-73.476194,4.7,102,93
2461801,BMW of Bridgeport,43 North Ave,Bridgeport,CT,06606-5120,NULL,41.201893,-73.190464,4.9,465,93
2670301,BMW of Warwick,1515 Bald Hill Rd,Warwick,RI,02886-4241,NULL,41.69853,-71.496848,2.1,160,25
6677101,Circle BMW,500 State Route 36,Eatontown,NJ,07724-2518,NULL,40.291574,-74.041089,4.9,531,98
3041301,BMW OF GREENWICH,355 W Putnam Ave,GREENWICH,CT,6830,35,41.023581,-73.637058,4.2,118,71
3041302,PACE BMW OF MAMARONECK,236 W Boston Post Rd,MAMARONECK,NY,10543,15,40.946369,-73.735152,4,190,71
2862901,Hassel BMW,291 W Sunrise Hwy,Freeport,NY,11520-3221,NULL,40.655801,-73.594505,4.5,30,91
6900001,Rallye BMW,1 Brush Hollow Rd,Westbury,NY,11590-2438,NULL,40.778698,-73.558771,4.9,1071,97
2341801,Flemington BMW,216 US Highway 202/31,Flemington,NJ,08822-1765,NULL,40.485956,-74.863199,4.9,1127,100
3046001,BMW Mt. Kisco,250 Kisco Ave,Mount Kisco,NY,10549-1008,NULL,41.217575,-73.725704,4.9,333,98
3208301,BMW of Ridgefield,746 Danbury Rd,Ridgefield,CT,06877-2712,NULL,41.331518,-73.472882,4.1,174,93
3211101,BMW of West Springfield,1712 Riverdale St,West Springfield,MA,01089-1048,NULL,42.150543,-72.630661,4.3,118,73
3332601,BMW of Westchester,543 Tarrytown Road,White Plains,NY,10607-1315,NULL,41.044267,-73.802984,4.8,99,88
3658201,BMW of New London,543 Colman St,New London,CT,06320-2601,NULL,41.365894,-72.116583,3.4,124,50
5642101,BMW of Watertown,699 Straits Tpke,Watertown,CT,06795-3318,NULL,41.572166,-73.099276,4.9,152,99
5912701,BMW of North Haven,610 Washington Ave,North Haven,CT,06473-1121,NULL,41.419965,-72.839937,4.7,215,98
6480001,BMW of Newport,1215 W Main Rd,Middletown,RI,02842-6333,NULL,41.53194,-71.293503,4.7,280,95
1069501,BMW of Bayside,24721 Northern Blvd,Douglaston,NY,11362-1168,NULL,40.766992,-73.739311,3.8,353,69
2280001,Competition BMW of Smithtown,599 Jericho Tpke,Saint James,NY,11780-3205,NULL,40.859972,-73.159032,4.6,111,96
3452101,BMW of Southampton,759 County Rd 39A,Southampton,NY,11968-5239,NULL,40.898612,-72.373647,4.5,68,88
3490801,BMW of Oyster Bay,145 Pine Hollow Rd,Oyster Bay,NY,11771-4705,NULL,40.860162,-73.53562,4.7,94,93
4080001,Habberstad BMW,945 Jericho Tpke,Huntington Station,NY,11746-7506,NULL,40.835513,-73.374376,4.4,315,75
4080003,Habberstad BMW of Bay Shore,600 Sunrise Highway,Bay Shore,NY,11706-5903,NULL,40.727161,-73.28371,4.8,648,99
5600001,Life Quality BMW,9326 4th Ave,Brooklyn,NY,11209-7005,NULL,40.617152,-74.030676,4.7,395,94
5000001,JMK BMW,391 US Highway 22,Springfield,NJ,07081-3511,NULL,40.684839,-74.333602,5,369,100
2670101,BMW of Columbus,6549 Whittlesey Blvd,Columbus,GA,31909-7250,NULL,32.549087,-84.935442,5,2,100
2222701,Paul Miller BMW,1515 Route 23 South,Wayne,NJ,07470-7508,NULL,40.940174,-74.270487,4.8,297,80
2577001,Wide World BMW,125 E Route 59,Spring Valley,NY,10977-5201,NULL,41.107643,-74.037858,4.7,519,91
2644301,Prestige BMW,985 State Rt 17,Ramsey,NJ,07446-1606,NULL,41.065571,-74.131503,4.7,1010,95
2671701,BMW of Bloomfield,425 Bloomfield Ave,Bloomfield,NJ,07003-4834,NULL,40.789081,-74.195181,4.8,727,93
6577501,BMW of Manhattan,555 W 57th St,New York,NY,10019-2925,NULL,40.770055,-73.990708,4.7,281,94
6577502,BMW of Manhattan,67 Wall St,New York,NY,10005-3101,NULL,40.705744,-74.008363,4.7,346,94
6850001,Park Avenue BMW,210 State Rt 17 N,Rochelle Park,NJ,07662-3333,NULL,40.908482,-74.070883,4.9,2491,99
7635001,BMW of Tenafly,301 County Rd,Tenafly,NJ,07670-1001,NULL,40.934481,-73.956914,4.2,232,77
1685601,BMW of Morristown,111 Ridgedale Ave,Morristown,NJ,07960-4267,NULL,40.802681,-74.465053,3.9,168,59
2110201,BMW of Bridgewater,655 Route 202/206,Bridgewater,NJ,08807-1762,NULL,40.599566,-74.623475,4.9,782,98
2671101,BMW of Roxbury,840 US Highway 46,Kenvil (Roxbury),NJ,07847-2632,NULL,40.879279,-74.636431,3.7,150,66
3046201,BMW of Freehold,4225 US Highway 9,Freehold,NJ,07728-8348,NULL,40.276036,-74.294071,4.5,353,90
5673801,Open Road BMW,731 US Highway 1,Edison,NJ,08817-4550,NULL,40.510028,-74.387477,4.6,291,90
2129501,BMW of Turnersville,3400 Route 42,Turnersville,NJ,08012-1775,NULL,39.728365,-75.031586,4.8,61,100
2661301,DEVON HILL MOTORS,20 Lancaster Ave,DEVON,PA,19333,20,40.048029,-75.417678,4.7,110,92
3037401,BMW of Atlantic City,6037 Black Horse Pike,Egg Harbor Township,NJ,08234-4801,NULL,39.434473,-74.610257,3.7,39,80
3632201,Taylor BMW,4180 Washington Rd,Evans,GA,30809-3086,NULL,33.517719,-82.113032,0,1,NULL
3602101,Kuni BMW,10999 SW Canyon Rd,Beaverton,OR,97005-1818,NULL,45.491541,-122.788844,4.9,289,97
3163801,BMW of Mt. Laurel,1220 Route 73,Mount Laurel,NJ,08054-2214,NULL,39.919559,-74.946303,5,27,100
3186601,Princeton BMW,3630 Quakerbridge Rd,Hamilton,NJ,08619-1208,NULL,40.260563,-74.676938,3.6,208,62
3649301,I. G. Burton BMW,509 Bay Rd,Milford,DE,19963-6120,NULL,38.945692,-75.426518,4.1,15,50
3664001,BMW of the Main Line,214 Bala Avenue,Bala Cynwyd,PA,19004-2920,NULL,40.006002,-75.232274,4.7,227,71
6760001,Otto's BMW,1275 Wilmington Pike,West Chester,PA,19382-8446,NULL,39.909564,-75.569769,4.2,81,79
8100001,Union Park BMW,1900 Pennsylvania Ave,Wilmington,DE,19806-4040,NULL,39.7573,-75.5625,4.1,51,56
8480001,West German BMW,510 Pennsylvania Ave,Fort Washington,PA,19034-3304,NULL,40.133595,-75.205287,4.5,110,96
2200601,BMW of Fairfax,8427 Lee Hwy,Fairfax,VA,22031-2212,NULL,38.8735,-77.239098,4.2,189,72
2327601,BMW of Sterling,21826 Pacific Blvd,Sterling,VA,20166-9283,NULL,39.010664,-77.439144,4.4,175,65
3214601,BMW of Annapolis,31 Old Mill Bottom Rd N,Annapolis,MD,21409-5431,NULL,39.024339,-76.470535,4.5,207,93
3579701,Passport BMW,4730 Auth Place,Suitland,MD,20746-4201,NULL,38.824232,-76.919817,2.8,244,29
3664101,BMW of Rockville,1300 Rockville Pike,Rockville,MD,20852-1412,NULL,39.068405,-77.129464,4.8,333,97
3677101,BMW of Alexandria,499 S Pickett St,Alexandria,VA,22304-4705,NULL,38.808307,-77.127167,4.8,297,97
7910001,BMW of Silver Spring,3211 Automobile Blvd,Silver Spring,MD,20904-4909,NULL,39.080196,-76.947335,4.9,1098,98
3452001,BMW of Rochester,4250 W Henrietta Rd,Rochester,NY,14623-5226,NULL,43.06651,-77.647773,4.9,531,100
2281901,BMW of Macon,4785 Riverside Drive,Macon,GA,31210-1115,NULL,32.922524,-83.710517,5,8,86
2654001,Athens BMW,3040 Atlanta Hwy,Athens,GA,30606-6967,NULL,33.943107,-83.441995,5,130,100
2059601,Northwest BMW,9702 Reisterstown Rd,Owings Mills,MD,21117-4120,NULL,39.407132,-76.76251,4.9,343,98
2160802,Richmond BMW,12100 Midlothian Tpke,Midlothian,VA,23113-2606,NULL,37.504124,-77.623808,4.9,759,99
2160801,Richmond BMW,8710 W Broad St,Richmond,VA,23294-6206,NULL,37.633988,-77.543479,4.9,774,99
2281702,BMW of Bel Air,1705 Conowingo Rd,Bel Air,MD,21014-1815,NULL,39.574588,-76.353407,4.5,50,81
2281701,BMW of Towson,700 Kenilworth Dr,Towson,MD,21204-2427,NULL,39.410391,-76.618212,4.8,139,88
2428501,BMW of Charlottesville,1295 Richmond Rd,Charlottesville,VA,22911-3521,NULL,38.033745,-78.453138,5,57,100
2524401,Checkered Flag BMW,5225 Virginia Beach Blvd,Virginia Beach,VA,23462-1825,NULL,36.847969,-76.162453,4.2,559,33
3281301,BMW OF LYNCHBURG,2643 Lakeside Dr,LYNCHBURG,VA,24501,15,37.395673,-79.229749,3.1,13,25
5659201,Casey BMW,12861 Jefferson Ave,Newport News,VA,23608-3030,NULL,37.146208,-76.526096,4.9,315,98
8140001,Valley BMW,2824 Franklin Rd SW,Roanoke,VA,24014-1026,NULL,37.245718,-79.96109,1.8,14,17
9666901,RUSSEL BMW,6700 Baltimore National Pike,BALTIMORE,MD,21228,40,39.290159,-76.771567,4.9,281,99
1640001,Wyoming Valley BMW,588 Market St,Kingston,PA,18704-4539,NULL,41.260557,-75.896092,3.8,23,71
1673401,Tom Hesser BMW,1001 N Washington Ave,Scranton,PA,18509-2917,NULL,41.417982,-75.652522,3.8,6,100
2306801,Fairfield BMW,5071 Lycoming Mall Dr,Montoursville,PA,17754-0308,NULL,41.245436,-76.892667,0,0,100
2620001,Daniels BMW,4600 Crackersport Rd,Allentown,PA,18104-9553,NULL,40.600482,-75.565404,4.9,320,98
2670001,Sun Motor Cars BMW,6691 Carlisle Pike,Mechanicsburg,PA,17050-1707,NULL,40.241361,-77.046894,3.6,10,NULL
2671301,Apple BMW of York,1370 Roosevelt Ave,York,PA,17404-2208,NULL,39.977532,-76.757114,4.9,128,97
2677601,Thompson BMW,680 N Main St,Doylestown,PA,18901-2497,NULL,40.327593,-75.129677,1.9,35,33
3455901,BMW of Newton,119 Hampton House Rd,Newton,NJ,07860-1496,NULL,41.101807,-74.729187,3.4,25,57
3475301,BMW of Reading,1015 Lancaster Ave,Reading,PA,19607-1609,NULL,40.314435,-75.943423,4.8,133,93
5677001,Faulkner BMW,1530 Manheim Pike,Lancaster,PA,17601-3026,NULL,40.077556,-76.33802,4.1,65,100
8673201,Joel Confer BMW,120 E Clinton Ave,State College,PA,16803-2909,NULL,40.804888,-77.882008,0,3,NULL
1671801,The Automaster,3328 Shelburne Rd,Shelburne,VT,05482-6849,NULL,44.40714,-73.216445,5,18,67
1910001,Capital Cities Imported Cars,617 Route 9W,Glenmont,NY,12077-3705,NULL,42.587591,-73.797233,5,139,0
2098901,Orange County BMW,101 Maher Ln,Harriman,NY,10926-3035,NULL,41.313863,-74.138508,1,12,50
2118301,Gault Auto Sport,2507 North St,Endicott,NY,13760-6105,NULL,42.106853,-76.033319,1.8,10,33
2161401,BMW of the Hudson Valley,2068 South Rd,Poughkeepsie,NY,12601-5845,NULL,41.631908,-73.916105,4.9,423,99
5120001,Keeler BMW,1111 Troy Schenectady Rd,Latham,NY,12110-1002,NULL,42.765319,-73.809792,4.7,76,60
1072902,Chapman BMW on Camelback,830 E Camelback Rd,Phoenix,AZ,85014-3620,NULL,33.509245,-112.062292,4.9,649,96
1645001,Sandia BMW,6001 Pan American West Fwy NE,Albuquerque,NM,87109-3421,NULL,35.149061,-106.590046,4.3,18,80
1645002,Santa Fe BMW,2578 Camino Entrada,Santa Fe,NM,87507-4807,NULL,35.634752,-106.025143,1,3,0
2074101,BMW North Scottsdale,18018 North Scottsdale Rd.,Phoenix,AZ,85054-6139,NULL,33.648888,-111.925497,3.2,196,35
2129402,BMW of Henderson,261 Auto Mall Dr,Henderson,NV,89014-6707,NULL,36.046139,-115.023521,2,18,13
2129401,BMW of Las Vegas,6900 W Sahara Ave,Las Vegas,NV,89117-2831,NULL,36.144229,-115.244103,2.9,234,44
3208201,BMW of Tucson,855 W. Wetmore Rd.,Tucson,AZ,85705-1549,NULL,32.286539,-110.985278,2.9,83,0
1648301,BMW of Escondido,1557 Auto Park Way,Escondido,CA,92029-2003,NULL,33.111504,-117.114564,3.7,101,67
2433501,BMW of San Diego,5090 Kearny Mesa Rd,San Diego,CA,92111-2101,NULL,32.827774,-117.143866,2.9,59,57
3095601,BMW Encinitas,1302 Encinitas Blvd,Encinitas,CA,92024-2844,NULL,33.046064,-117.2614,1.9,136,22
3246701,BMW of El Cajon,720 El Cajon Boulevard,El Cajon,CA,92020-4906,NULL,32.78696,-116.975713,5,357,99
3482101,BMW of Ontario,1301 Auto Center Dr,Ontario,CA,91761-2211,NULL,34.049238,-117.54498,1.6,35,0
5376501,Carbone BMW,5712 Horatio St. (Arterial Rt 12 N),Utica,NY,13502-1016,NULL,43.1106,-75.2256,2.8,7,50
6673001,Towne BMW,8215 Main St,Williamsville,NY,14221-6027,NULL,42.965017,-78.687841,3,5,50
7643101,Flynn BMW,600 Merrill Rd,Pittsfield,MA,01201-3714,NULL,42.464204,-73.205954,4.6,37,86
8685401,Burdick BMW,5947 E Circle Dr,Cicero,NY,13039-8937,NULL,43.147567,-76.114974,3.7,17,64
